Application mode,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Admission grade,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP
0.0,0.9677646113677445,1.0,0.0,0.26315789473684204,0.35894736842105246,0.0,1.0,1.0,0.0,0.018867924528301883,0.0,0.23076923076923078,0.13333333333333333,0.15384615384615385,0.5960264900662252,0.0,0.0,0.2608695652173913,0.30303030303030304,0.15000000000000002,0.5564102564102564,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.0,0.9075115485037156,1.0,0.0,0.41052631578947363,0.3442105263157895,0.0,0.0,0.0,0.0,0.018867924528301883,0.05,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6206244087038789,0.08333333333333333,0.0,0.2608695652173913,0.33333333333333337,0.2,0.6102564102564102,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.0,0.9090178750753163,1.0,0.0,0.2947368421052632,0.22842105263157886,0.0,1.0,1.0,1.0,0.05660377358490565,0.0,0.23076923076923078,0.22222222222222224,0.15384615384615385,0.6993377483443708,0.0,0.0,0.2608695652173913,0.24242424242424243,0.0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551
0.2857142857142857,0.9135368547901185,1.0,0.0,0.4526315789473685,0.32947368421052636,0.0,1.0,0.0,1.0,0.018867924528301883,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6799116997792495,0.08333333333333333,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.7,0.0,0.15116279069767458,0.4888888888888888,1.0
0.30357142857142855,0.9075115485037156,1.0,0.0,0.3789473684210527,0.2873684210526315,0.0,0.0,0.0,0.0,0.037735849056603765,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6445916114790287,0.0,0.0,0.2608695652173913,0.18181818181818182,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0
0.0,0.9075115485037156,1.0,0.0,0.4010526315789473,0.2315789473684211,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0
0.0,0.9506929102229363,1.0,0.0,0.463157894736842,0.37368421052631584,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7943235572374645,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.8073076923076922,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.2857142857142857,0.9152440249045993,1.0,0.0,0.35789473684210527,0.28421052631578947,0.0,1.0,1.0,0.0,0.037735849056603765,0.0,0.19230769230769232,0.17777777777777778,0.19230769230769232,0.614569536423841,0.08333333333333333,0.0,0.21739130434782608,0.30303030303030304,0.2,0.5788461538461538,0.0,0.2093023255813954,0.0,0.12417437252311753
0.7321428571428571,0.9506929102229363,1.0,0.0,0.05263157894736836,0.05263157894736836,0.0,1.0,0.0,1.0,0.037735849056603765,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.691844843897824,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.703153846153846,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.10714285714285715,0.9999999999999999,0.0,0.9285714285714285,0.26315789473684204,0.26315789473684204,0.0,1.0,0.0,0.0,0.18867924528301888,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.805298013245033,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.7538461538461538,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285
0.2857142857142857,0.912432215304278,1.0,0.0,0.368421052631579,0.2947368421052632,0.0,1.0,1.0,0.0,0.018867924528301883,0.0,0.19230769230769232,0.22222222222222224,0.038461538461538464,0.5298013245033113,0.0,0.0,0.21739130434782608,0.21212121212121213,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753
0.0,0.9243824061056437,1.0,0.0,0.3157894736842104,0.20947368421052626,1.0,1.0,0.0,1.0,0.037735849056603765,0.0,0.23076923076923078,0.2,0.19230769230769232,0.6039735099337749,0.0,0.0,0.2608695652173913,0.2727272727272727,0.15000000000000002,0.5384615384615384,0.0,0.15116279069767458,0.4888888888888888,1.0
0.0,0.013858204458726651,1.0,0.0,0.4842105263157894,0.5031578947368422,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551
0.7499999999999999,0.912432215304278,1.0,0.0,0.368421052631579,0.34736842105263155,1.0,0.0,1.0,0.0,0.18867924528301888,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.21212121212121213,0.0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.0,0.9259891544486845,1.0,0.0,0.27368421052631575,0.3073684210526315,0.0,1.0,0.0,1.0,0.018867924528301883,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.5600756859035004,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.6138461538461538,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331
0.6785714285714285,0.9506929102229363,1.0,0.0,0.1578947368421053,0.368421052631579,1.0,0.0,0.0,0.0,0.2830188679245283,0.0,0.2692307692307693,0.26666666666666666,0.15384615384615385,0.7258278145695364,0.0,0.0,0.30434782608695654,0.21212121212121213,0.0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331
0.6785714285714285,0.9677646113677445,1.0,0.0,0.26315789473684204,0.19999999999999996,0.0,1.0,1.0,0.0,0.22641509433962265,0.0,0.19230769230769232,0.22222222222222224,0.11538461538461539,0.6181015452538631,0.0,0.0,0.21739130434782608,0.24242424242424243,0.2,0.6057692307692307,0.0,0.0,0.7555555555555555,0.5785997357992074
0.6785714285714285,0.9007832898172323,1.0,0.0,0.4736842105263157,0.5789473684210527,0.0,1.0,1.0,0.0,0.20754716981132076,0.0,0.23076923076923078,0.26666666666666666,0.19230769230769232,0.6357615894039735,0.0,0.0,0.2608695652173913,0.30303030303030304,0.30000000000000004,0.6641025641025641,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285
0.6785714285714285,0.013858204458726651,1.0,0.0,0.5263157894736841,0.20526315789473681,0.0,1.0,1.0,0.0,0.13207547169811323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753
0.7678571428571428,0.9007832898172323,1.0,0.9047619047619047,0.4736842105263157,0.4736842105263157,0.0,1.0,1.0,0.0,0.05660377358490565,0.0,0.23076923076923078,0.26666666666666666,0.11538461538461539,0.609271523178808,0.0,0.0,0.2608695652173913,0.36363636363636365,0.15000000000000002,0.7358974358974358,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551
0.0,0.013858204458726651,1.0,0.0,0.4421052631578948,0.2873684210526315,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.7499999999999999,0.9677646113677445,1.0,0.0,0.3894736842105262,0.2684210526315789,0.0,1.0,1.0,0.0,0.037735849056603765,0.0,0.23076923076923078,0.37777777777777777,0.15384615384615385,0.6622516556291391,0.0,0.0,0.2608695652173913,0.24242424242424243,0.2,0.7134615384615384,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.6785714285714285,0.912432215304278,1.0,0.4285714285714285,0.4010526315789473,0.05263157894736836,0.0,1.0,1.0,0.0,0.15094339622641512,0.0,0.19230769230769232,0.2888888888888889,0.038461538461538464,0.5827814569536424,0.0,0.0,0.21739130434782608,0.33333333333333337,0.05,0.5384615384615384,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.6785714285714285,0.9999999999999999,0.0,0.0,0.4010526315789473,0.15473684210526306,0.0,1.0,0.0,0.0,0.22641509433962265,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331
0.6785714285714285,0.9506929102229363,1.0,0.0,0.4736842105263157,0.4736842105263157,0.0,1.0,0.0,0.0,0.13207547169811323,0.0,0.3076923076923077,0.17777777777777778,0.3076923076923077,0.7091390728476821,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7207307692307692,0.0,0.2093023255813954,0.0,0.12417437252311753
0.25,0.9506929102229363,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.2692307692307693,0.33333333333333337,0.15384615384615385,0.6132450331125827,0.0,0.0,0.30434782608695654,0.30303030303030304,0.25,0.6687692307692307,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551
0.0,0.9152440249045993,1.0,0.0,0.34736842105263155,0.28526315789473666,0.0,1.0,0.0,1.0,0.018867924528301883,0.0,0.19230769230769232,0.24444444444444446,0.15384615384615385,0.6130558183538316,0.0,0.0,0.21739130434782608,0.2727272727272727,0.25,0.6461538461538461,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.10714285714285715,0.912432215304278,1.0,0.07142857142857142,0.894736842105263,0.894736842105263,1.0,1.0,1.0,0.0,0.24528301886792453,0.0,0.19230769230769232,0.13333333333333333,0.15384615384615385,0.7682119205298014,0.0,0.0,0.21739130434782608,0.30303030303030304,0.15000000000000002,0.8723076923076922,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.2857142857142857,0.9506929102229363,1.0,0.0,0.463157894736842,0.3873684210526316,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7763103122043519,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.7889999999999999,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.7499999999999999,0.8014661578630247,0.0,0.0,0.1578947368421053,0.1578947368421053,0.0,1.0,1.0,0.0,0.3773584905660377,0.0,0.23076923076923078,0.26666666666666666,0.0,0.0,0.0,0.0,0.21739130434782608,0.30303030303030304,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074
0.0,0.9259891544486845,1.0,0.0,0.33684210526315783,0.2705263157894737,1.0,0.0,0.0,0.0,0.09433962264150941,0.0,0.23076923076923078,0.22222222222222224,0.19230769230769232,0.5827814569536424,0.0,0.0,0.2608695652173913,0.36363636363636365,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.8928571428571428,0.9999999999999999,0.0,0.9761904761904762,0.1578947368421053,0.34947368421052616,0.0,0.0,0.0,0.0,0.09433962264150941,0.35000000000000003,0.46153846153846156,0.26666666666666666,0.2692307692307693,0.5827814569536424,0.0,0.2631578947368421,0.21739130434782608,0.15151515151515152,0.25,0.5707692307692307,0.0,0.15116279069767458,0.4888888888888888,1.0
0.7499999999999999,0.956316529423579,1.0,0.0,0.3263157894736841,0.05263157894736836,0.0,1.0,0.0,0.0,0.15094339622641512,0.1,0.2692307692307693,0.22222222222222224,0.11538461538461539,0.6887417218543046,0.0,0.05263157894736842,0.34782608695652173,0.30303030303030304,0.15000000000000002,0.6282051282051281,0.3333333333333333,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.0,0.9090178750753163,1.0,0.0,0.27368421052631575,0.27368421052631575,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.19230769230769232,0.2,0.15384615384615385,0.7284768211920529,0.08333333333333333,0.0,0.21739130434782608,0.24242424242424243,0.2,0.7807692307692307,0.0,0.0,0.7555555555555555,0.5785997357992074
0.0,0.9243824061056437,1.0,0.0,0.4010526315789473,0.05263157894736836,0.0,1.0,1.0,0.0,0.09433962264150941,0.0,0.23076923076923078,0.13333333333333333,0.15384615384615385,0.5960264900662252,0.0,0.0,0.2608695652173913,0.21212121212121213,0.15000000000000002,0.5923076923076923,0.0,0.15116279069767458,0.4888888888888888,1.0
0.7499999999999999,0.9135368547901185,1.0,0.0,0.4010526315789473,0.05263157894736836,0.0,1.0,0.0,0.0,0.3773584905660377,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.6785714285714285,0.9007832898172323,1.0,0.0,0.4736842105263157,0.1578947368421053,0.0,1.0,1.0,0.0,0.2641509433962264,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.8013245033112583,0.0,0.0,0.2608695652173913,0.30303030303030304,0.30000000000000004,0.7861538461538461,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331
0.7499999999999999,0.013858204458726651,1.0,0.9047619047619047,0.4736842105263157,0.4736842105263157,0.0,0.0,1.0,0.0,0.15094339622641512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0
0.7678571428571428,0.013858204458726651,1.0,0.9047619047619047,0.5789473684210527,0.5789473684210527,0.0,1.0,1.0,0.0,0.15094339622641512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0
0.0,0.9506929102229363,1.0,0.0,0.368421052631579,0.26315789473684204,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.7717439293598235,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.7843589743589744,0.0,0.0,0.7555555555555555,0.5785997357992074
0.6785714285714285,0.9007832898172323,1.0,0.4285714285714285,0.4010526315789473,0.4736842105263157,1.0,1.0,1.0,0.0,0.13207547169811323,0.0,0.23076923076923078,0.22222222222222224,0.23076923076923078,0.7888153053715968,0.0,0.0,0.2608695652173913,0.33333333333333337,0.30000000000000004,0.7391608391608392,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331
0.7499999999999999,0.9677646113677445,1.0,0.0,0.35789473684210527,0.2884210526315789,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.19230769230769232,0.11111111111111112,0.15384615384615385,0.7284768211920529,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.6784615384615383,0.0,0.5930232558139535,1.0,0.3117569352708058
0.6785714285714285,0.9259891544486845,1.0,0.0,0.368421052631579,0.3157894736842104,0.0,1.0,0.0,0.0,0.45283018867924524,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6508987701040682,0.0,0.0,0.2608695652173913,0.30303030303030304,0.25,0.7,0.0,0.15116279069767458,0.4888888888888888,1.0
0.6785714285714285,0.9259891544486845,1.0,0.0,0.26315789473684204,0.3789473684210527,0.0,1.0,1.0,0.0,0.5094339622641508,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6710816777041942,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.6192307692307691,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551
0.2857142857142857,0.9999999999999999,0.0,0.9285714285714285,0.33684210526315783,0.3147368421052632,0.0,1.0,0.0,0.0,0.22641509433962265,0.0,0.19230769230769232,0.22222222222222224,0.19230769230769232,0.7190160832544938,0.0,0.0,0.21739130434782608,0.42424242424242425,0.25,0.6641025641025641,0.25,0.9999999999999999,0.24444444444444446,0.4147952443857331
0.10714285714285715,0.9506929102229363,1.0,0.9285714285714285,0.368421052631579,0.368421052631579,0.0,0.0,0.0,0.0,0.4716981132075471,0.1,0.2692307692307693,0.22222222222222224,0.19230769230769232,0.6686092715231787,0.0,0.15789473684210525,0.30434782608695654,0.33333333333333337,0.15000000000000002,0.7628205128205128,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551
0.0,0.013858204458726651,1.0,0.0,0.5368421052631578,0.6105263157894736,0.0,1.0,0.0,1.0,0.07547169811320753,0.75,0.6538461538461539,0.4,0.6538461538461539,0.7093451066961001,0.0,0.7894736842105263,0.7391304347826086,0.5454545454545454,0.8500000000000001,0.8017094017094016,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285
0.2857142857142857,0.9007832898172323,1.0,0.0,0.26315789473684204,0.38315789473684214,0.0,1.0,1.0,1.0,0.1132075471698113,0.8500000000000001,0.6923076923076923,0.4222222222222222,0.6923076923076923,0.6301847333565702,0.0,0.631578947368421,0.5652173913043478,0.3939393939393939,0.65,0.6958579881656805,0.0,0.9186046511627907,0.7999999999999999,0.0
0.7678571428571428,0.9999999999999999,0.0,0.9047619047619047,0.368421052631579,0.368421052631579,0.0,1.0,1.0,0.0,0.2830188679245283,0.1,0.23076923076923078,0.2,0.15384615384615385,0.6622516556291391,0.0,0.15789473684210525,0.30434782608695654,0.21212121212121213,0.2,0.5923076923076923,0.0,0.2093023255813954,0.0,0.12417437252311753
0.0,0.9090178750753163,1.0,0.0,0.5894736842105264,0.5210526315789474,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.8300220750551877,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7987179487179487,0.0,0.15116279069767458,0.4888888888888888,1.0
0.6785714285714285,0.9999999999999999,0.0,0.047619047619047616,0.4736842105263157,0.6042105263157895,0.0,1.0,0.0,0.0,0.169811320754717,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.6357615894039735,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.7987179487179487,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.0,0.9135368547901185,1.0,0.0,0.33684210526315783,0.2673684210526317,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.23076923076923078,0.2,0.23076923076923078,0.8013245033112583,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.7538461538461538,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.2857142857142857,0.9677646113677445,1.0,0.0,0.2947368421052632,0.28421052631578947,1.0,1.0,1.0,0.0,0.037735849056603765,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6975717439293598,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.7107692307692307,0.0,0.15116279069767458,0.4888888888888888,1.0
0.0,0.9506929102229363,1.0,0.0,0.3157894736842104,0.26631578947368406,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.2692307692307693,0.24444444444444446,0.19230769230769232,0.6207505518763798,0.0,0.0,0.30434782608695654,0.24242424242424243,0.25,0.7376923076923076,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.0,0.9861417955412733,1.0,0.0,0.27368421052631575,0.26315789473684204,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.23076923076923078,0.22222222222222224,0.11538461538461539,0.6357615894039735,0.0,0.0,0.2608695652173913,0.24242424242424243,0.2,0.5519230769230768,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.6785714285714285,0.9007832898172323,1.0,0.0,0.368421052631579,0.05263157894736836,0.0,0.0,1.0,0.0,0.22641509433962265,0.0,0.23076923076923078,0.2,0.0,0.0,0.0,0.0,0.2608695652173913,0.18181818181818182,0.0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.0,0.9506929102229363,1.0,0.0,0.43157894736842106,0.2947368421052632,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7591296121097445,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.7715384615384614,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957
0.0,0.9506929102229363,1.0,0.0,0.4736842105263157,0.30842105263157893,0.0,1.0,0.0,1.0,0.037735849056603765,0.0,0.2692307692307693,0.2,0.2692307692307693,0.7052980132450332,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.8420192307692307,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.7678571428571428,0.9007832898172323,1.0,0.9047619047619047,0.5789473684210527,0.5789473684210527,1.0,1.0,0.0,1.0,0.037735849056603765,0.0,0.23076923076923078,0.2,0.23076923076923078,0.7593818984547461,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7448717948717949,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.0,0.9506929102229363,1.0,0.0,0.4842105263157894,0.32947368421052636,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.3076923076923077,0.26666666666666666,0.2692307692307693,0.6607379375591296,0.0,0.0,0.34782608695652173,0.36363636363636365,0.35000000000000003,0.6715384615384615,0.0,0.5930232558139535,1.0,0.3117569352708058
0.7499999999999999,0.9506929102229363,1.0,0.0,0.4842105263157894,0.05263157894736836,0.0,1.0,1.0,0.0,0.018867924528301883,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.6266792809839167,0.0,0.0,0.34782608695652173,0.30303030303030304,0.35000000000000003,0.6952884615384615,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662
0.6785714285714285,0.9677646113677445,1.0,0.0,0.5789473684210527,0.4273684210526314,0.0,1.0,0.0,1.0,0.490566037735849,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.5827814569536424,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.7,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551
0.6785714285714285,0.9135368547901185,1.0,0.4285714285714285,0.4010526315789473,0.4736842105263157,1.0,1.0,1.0,0.0,0.13207547169811323,0.0,0.23076923076923078,0.2888888888888889,0.19230769230769232,0.6963103122043519,0.0,0.0,0.2608695652173913,0.4545454545454546,0.15000000000000002,0.682051282051282,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331
0.6785714285714285,0.9243824061056437,1.0,0.9761904761904762,0.7894736842105263,0.6789473684210525,0.0,1.0,1.0,0.0,0.3018867924528302,0.0,0.23076923076923078,0.13333333333333333,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0
0.7499999999999999,0.9135368547901185,1.0,0.0,0.05263157894736836,0.05263157894736836,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.19230769230769232,0.22222222222222224,0.19230769230769232,0.7871333964049196,0.16666666666666666,0.0,0.21739130434782608,0.21212121212121213,0.25,0.8153846153846153,0.0,0.2093023255813954,0.0,0.12417437252311753
0.6785714285714285,0.9090178750753163,1.0,0.0,0.368421052631579,0.34947368421052616,0.0,1.0,1.0,0.0,0.15094339622641512,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074
0.2857142857142857,0.9259891544486845,1.0,0.0,0.368421052631579,0.29157894736842116,1.0,1.0,1.0,1.0,0.05660377358490565,0.0,0.23076923076923078,0.15555555555555556,0.0,0.0,0.0,0.0,0.2608695652173913,0.18181818181818182,0.0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0
